title,content,label
Slovensko môže zažiť hromadné výpovede zdravotníkov. Pred voľbami,"""Ja, nižšie podpísaný zdravotnícky pracovník, zamestnanec jednej zo slovenských nemocníc, deklarujem svoju pripravenosť a rozhodnutie ukončiť svoj pracovný pomer v tejto nemocnici výpoveďou v prípade, že nebudú splnené alebo aspoň podniknuté základné kroky k splneniu nasledujúcich požiadaviek,"" píše sa v deklarácii, s ktorou chcú teraz zdravotnícke organizácie osloviť zamestnancov. Okrem toho, že nie sú na ne podľa jeho slov peniaze, neschvaľuje ani plošnú reguláciu miezd. Organizácie reprezentujúce asi 60-tisíc ľudí dnes avizovali, že idú od zamestnancov v zdravotníctve zbierať podpisy pod deklarácie o pripravenosti k výpovedi. Rovnako volajú po započítavaní materskej či práceneschopnosti do času odbornej praxe, zvýšenie počtu sestier a pôrodných asistentiek v systéme, ako aj zvýšenie ich miezd a zohľadňovanie odpracovaných rokov. Tým, ktorí by v prípade jej vyhlásenia nenastúpili do práce, tak hrozia tresty. V nich vyzývali na dodržiavanie Zákonníka práce, dofinancovanie systému, lepšie mzdové ohodnotenie a zastavenie transformácie štátnych nemocníc na akciové spoločnosti. Zdravotníci chcú takto dosiahnuť riadne financovanie zdravotníckych zariadení, ako aj zákon upravujúci mzdy všetkých zdravotníckych pracovníkov bez ohľadu na to, v akom prostredí pracujú. „Podať výpoveď je zákonné právo každého zamestnanca, preto ho nemožno nijakým spôsobom postihovať.",1
"Systém prestáva fungovať, pacient je tu úplný chudák","Penta je ako plyn, využije každý priestor, ktorý jej poskytnete, hovorí v rozhovore pre HN exminister zdravotníctva Rudolf Zajac: Ministerstvo zdravotníctva má za sebou už niekoľko káuz. Tie zákony sú postavené na prísne regulovanom, ale predsa len trhu.",0
Desiatky škôl ostanú zajtra uzavreté. Učitelia bojujú za lepšie podmienky,"""V tomto dokumente sa musí odraziť základná politická garancia, že do školstva pôjde v nasledujúcom období viac financií,"" zdôraznil šéf rezortu školstva. Minister školstva Juraj Draxler v reakcii na protest učiteľov uviedol, že so základnou požiadavkou, že do slovenského školstva musí ísť viac financií, súhlasí.",1
Pre výpovede sestier sú ohrození rizikoví pacienti,"Nebudú sa tak starať o pacientov, ale o povinné hlásenie na úrade práce.",1
"Rudolf Zajac: Strácajú sa milióny, no na pacientoch sa šetrí","Ak sa zníži cena liekov, začnú predpisovať viac balení. Aký je tam stav zamestnanosti a produktivita práce? O tom, kto dostane zmluvu s poisťovňou, sa nerozhoduje na základe kvality a ceny, ale podľa toho, čo povie ten, ktorý sprivatizoval vedenie zdravotnej poisťovne (pozn. Pokiaľ by bola v roku 2006 vyhláška o čakacích listinách schválená, tak by žiadna Penta ani Union a už vôbec nie Všeobecná zdravotná poisťovňa nemohli tvoriť zisk, pretože výnosy mínus náklady rovná sa zisk. To sú náklady budúcich období z hľadiska ekonomiky, ktoré si musí poisťovňa napísať do hospodárskeho výsledku. Už zákony prijaté za mňa sú postavené na cene dohodou. V neefektivite, prezamestnanosti, vo vysokých fixných nákladoch, v nízkej produktivite práce a v predražených nákupoch. Čo treba urobiť, aby sa tok financií v zdravotníctve sprehľadnil? Ľudia hovoria, že ja som ten, ktorý pustil Pentu na trh. Štát však dáva jednu tretinu verejných financií, dve tretiny dávame ešte my, ekonomicky aktívni.",1
"""Bojím sa, mamička,"" kričalo malé dievča. Blogerka zverejnila ďalšie video násilného odobratia dieťaťa","V stredu poslankyne Erika Jurinová (OĽaNO), Martina Šimkovičová (Sme rodina), Natália Blahová (SaS) zvolali výbor pre ľudské práva, kde žiadali vysvetlenie a objasnenie situácie od ministerky spravodlivosti Lucie Žitňanskej a ministra práce, sociálnych vecí a rodiny Jána Richtera.",0
"Matka Natálie z kauzy Galanta podáva trestné oznámenie na Ficovho poradcu: Nemal povolenie, toto je vrchol","Tomáš zverejnil list na tlačovej konferencii konanej v piatok 23. septembra 2016 údajný list Natálie, ktorý mala napísať šéfredaktorovi televízie JOJ s tým, že Tomáš má na jeho zverejnenie súhlas zamestnancov Čistého dňa.",0
Jána (†39) stáli sexuálne praktiky život: Spútaného v latexe ho našla anglická priateľka,"Ján za prácou často dochádzal do Londýna. Po tom, čo spolu začali chodiť, rozhodli sa presťahovať sa z hlavného mesta a usadiť sa v Bridgwater, kde Katie získala prácu ako učiteľka.",0
Scania zvoláva tisícky medvedíkov. Môžu spôsobiť udusenie,"Hračku môžu zákazníci vrátiť ktorémukoľvek predajcovi Scania, kde im bude v plnej výške preplatená cena produktu. Plyšový medvedík bol dostupný v oficiálnych predajniach vozidiel Scania, v stánkoch a obchodoch s výrobkami pod firemnou značkou, na rôznych podujatiach a výstavách.",0
"Psychologička o prípade Evky a Robky, ktorých mama zomrela brutálnou smrťou: Liek na boľavé srdce!","Smútková práca alebo poradenstvo u detí trvá približne ako u dospelých, čiže zhruba 2 roky.",0
"Ukrajina stopne štátne vlaky do Ruska, tvrdia ruské médiá",Cena lístka je až štyrikrát vyššia ako v prípade vnútroštátneho cestovného.,0
Bývalý šéf KDH bojuje so zvláštnym typom rakoviny: Figeľ hľadá pomoc v zahraničí!,"Funguje ako továreň na výrobu buniek, ktoré dozrievajú v dreni a potom putujú do krvného obehu. Za jeho éry významne klesli súťažené ceny za dopravné megazákazky.",0
"Partizán Viktor Chmura: Videl som toľko smrti, že som stratil cit",Často chodiť kilometre peši na prácu.,0
GM Korea sa na poslednú chvíľu vyhla bankrotu vďaka dohode s odbormi o mzdách,"Americká automobilka General Motors (GM) zrušila plánované hlasovanie o vyhlásení konkurzu svojej juhokórejskej divízie po tom, ako v pondelok dosiahla predbežnú dohodu o mzdách s tamojšou odborovou organizáciou. GM Korea sa na poslednú chvíľu vyhla bankrotu vďaka dohode s odbormi o mzdách GM Kórea však ešte potrebuje rokovať s KDB o podmienkach finančnej podpory, a zároveň sa snaží zabezpečiť si daňové a iné stimuly od ministerstva priemyslu. GM získa vďaka dohode úľavy na mzdách, bonusoch a iných výhodách. GM šokovala Južnú Kóreu vo februári, keď predstavila rozsiahly plán reštrukturalizácie pre tamojšiu stratovú divíziu, ktorá zahŕňa aj zatvorenie jedného zo štyroch závodov v krajine a prepustenie 2600 zamestnancov. Výrobca automobilov sa snažil dohodnúť s odbormi na úľavách na mzdách a s vládou v Soule na poskytnutí podpory, aby zachránil zvyšné tri juhokórejské továrne.",0
Takmer legendárny spor z Malaciek sa skončil: Problémových susedov vyhnali a dom zbúrajú,"Mestu sa s vlastníkmi pozemku podarilo dosiahnuť dohodu o jeho predaji, pričom zo získanej sumy sa vysporiadali ich dlhy voči mestu a ďalším subjektom. Voči mestu nesmú mať dlhy, musia pracovať a ich deti musia riadne chodiť do školy. Ďalšia časť obyvateľov Družstevnej je súčasťou projektu sociálnej inklúzie, čo znamená, že má v nájme pozemok a mesto ich pravidelne kontroluje formou terénnej sociálnej práce. „Dve rodiny dostali nájomné bývanie nižšieho štandardu, na ktoré získalo mesto dotáciu z ministerstva vnútra.",0
Takýto krok zo strany automobilky neočakával: Kia dala šéfovi odborov okamžitú výpoveď,"8. mali nastúpiť späť do zamestnania a požiadať o voľno na výkon odborárskej činnosti na základe Zákonníka práce. Automobilka tvrdí, že keby nastúpili do práce, mohli ďalej vyvíjať odborársku činnosť a dostávali by mzdu. Chládek podľa vlastných slov poberá od odborov minimálnu mzdu a bude sa so zamestnávateľom súdiť o neplatnosť výpovede. Do práce však nenastúpili, a tak im na základe lehoty určenej Zákonníkom práce bolo po viac ako 6 týždňoch doručené okamžité skončenie pracovného pomeru. Dodatok však Kia jednostranne vypovedala a vyzvala zamestnancov, aby nastúpili na pôvodné pozície. Dostávali by svoju mzdu a mohli vykonávať svoju činnosť. Kia trvá na tom, že je to vina troch zamestnancov a že všetky záväzky z kolektívnej zmluvy si firma plní a pripravuje aj návrh novej kolektívnej zmluvy na zvýšenie miezd. Na konci júla sa dohoda skončila, a tak mali 3 odborári nastúpiť do práce a mohli okamžite požiadať o pracovné voľno na odborársku činnosť. Otvoriť galériu Kia dala výpoveď šéfovi Zdroj: roj Otvoriť galériu Zamestnávateľ sa bráni Kia hodnotí situáciu ako rozhodnutie troch zamestnancov: „Kia akceptovala dodatok k zmluve počas trvania dohody o uvoľnení podľa Zákonníka práce. Prepustení odborári si však myslia, že Kia pristúpila k takémuto kroku po tom, ako odbory zavolali do automobilky kontroly z inšpektorátu bezpečnosti práce alebo životného prostredia a myslia si, že padáka dostali ako pomstu. Šéf odborov Miroslav Chládek (49) zostal bez práce v automobilke po siedmich rokoch, a hoci je pripravený brániť sa, súčasná situácia ho poriadne zobrala. „Ľudsky je mi to veľmi ľúto, že to takto dopadlo, azda to zvládneme,“ poznamenal odborový predák, ktorý, podľa vlastných slov, chcel vždy iba bojovať za lepšie podmienky pre zamestnancov.",1
Zlá správa pre tenis: Jeden z najprestížnejších turnajov sa hrať nebude!,"""Sme veľmi sklamaní, že turnaj sa neuskutoční, no zdravie a bezpečnosť miestnych obyvateľov, fanúšikov, hráčov, dobrovoľníkov, sponzorov, zamestnancov, predajcov a všetkých zainteresovaných sú na prvom mieste,"" povedal riaditeľ turnaja Tommy Haas pre agentúru AFP.",0
"Minúta po minúte: Deti podľa Matoviča zostanú doma až do konca júna, počas Veľkej noci chce výraznejšie obmedziť pohyb ľudí","(tasr) Automobilky odstavili výrobu v mnohých svojich závodoch, keďže vlády po celom svete prijali reštriktívne opatrenia na zastavenie šírenia nového koronavírusu. (tasr) PKS pripomína, že Slovensko nie je potravinovo sebestačná krajina a je závislé od dovozu potravín zo zahraničia. (čtk, n) V prvej polovici tohto roka by nemecké hospodárstvo mohlo v niektorých mesiacoch zaznamenať aj viac než 8-percentný prepad, povedal podľa Reuters Altmaier. Aliancia zároveň poznamenala, že niektoré krajiny reagovali na nedostatok liekov na trhu zákazom ich vývozu do zahraničia, čo môže spôsobiť, že sa nedostanú práve do nemocníc, kde je ich nedostatok. Doplnil, že minister práce „dokonca pracuje na návrhu Smeru, aby sa predĺžilo obdobie poberania rodičovského príspevku“. Existuje zhoda, že opätovné naštartovanie produkcie bude vyžadovať celoúniový prístup. Javorčík ocenil aj iniciatívu EK zriadiť nástroj solidarity (SURE) vo výške 100 miliárd eur, ktorý pomôže pracovníkom v členských krajinách EÚ udržať si príjmy a podnikom zostať pri živote. Komora dnes požiadala ministra pôdohospodárstva Jána Mičovského, aby z ďalšej diskusie vlády týkajúcej sa tohto scenára bola vyňatá potravinárska výroba a voľný pohyb potravín v rámci krajín EÚ a aby boli ďalšie kroky prediskutované so všetkými zástupcami potravinárskeho dodávateľsko-odberateľského reťazca. Koncom marca opäť navštívil nemocnicu – urgentný príjem. Konkrétny odhad vývoja HDP za tento rok neuviedol, súčasnú krízu označil za najhoršiu v dejinách Nemecka. Koronavírusové opatrenia a z nich plynúci nárast práce z domu vyvolali boom využívania online hier, streamingu a komunikácie, čo tlačí na stabilitu a rýchlosť internetu. Lufthansa už pre koronavírusovú krízu odstavila väčšinu lietadiel. My to vítame, a ak tieto naše podmienky budú prijaté, my za novelu Zákonníka práce zahlasujeme. Najdôležitejšie zmeny: Odklad daňového priznania a platenia dane z príjmov na celé obdobie pandémie. Najnovšia štatistika podľa ekonómov ukazuje, že problémy na trhu práce sa stupňujú. Obce, mestá a samosprávne kraje budú môcť až do konca roka 2021 používať na bežné výdavky aj financie z rezervných fondov, kapitálových príjmov a úverov. Ocenil, že sa predĺži obdobie poberania dávky v nezamestnanosti. Odklad ročných zúčtovaní za zamestnancov, účtovných závierok, výročných správ a správ audítora. Oslobodenie od dovozného cla a DPH pri dovoze zdravotníckeho materiálu z tretích krajín. Pandémia koronavírusu zasiahla americký trh práce podstatne tvrdšie než recesia v období svetovej finančnej krízy. Parlament už novelu Zákonníka práce prerokoval v druhom čítaní, má už len rozhodnúť o jej schválení. Personál, ktorý sa o pacienta odo dňa príjmu na internom oddelení staral, bol vybavený ochrannými pracovnými prostriedkami a pristupoval k nemu ako k osobe podozrivej. Podľa zdroja rozhovory dospeli k dohode, že sa vytvorí pracovná skupina, ktorej súčasťou budú predstavitelia vlády, výrobcov a Ústavu Roberta Kocha a ktorá stanoví štandardy ochrany zamestnancov, ktoré sa budú musieť dodržovať po obnove výroby. Poslanci boli napríklad proti tomu, aby zamestnávateľ počas mimoriadneho stavu mohol nariadiť zamestnancovi odpracovanie času, za ktorý mu patrila náhrada mzdy, ak bola výroba zastavená. Posunutie termínov pri 2 % dane z príjmu. Preto treba všetky kroky dôkladne zvážiť a najmä v rámci akéhokoľvek scenára zachovať potravinársku výrobu a voľný pohyb potravín v rámci EÚ,“ tvrdí Poturnay. Pripomína, že na Slovensku fungujú aj veľké potravinárske podniky, ktoré produkciou zásobujú ostatné krajiny a prípadné zastavenie výroby by mohlo znamenať presun tejto výroby do iných krajín. Prostredníctvom neho by eurokomisia poskytovala členským štátom pôžičky na udržiavanie zamestnanosti a mohla by tak pomôcť firmám a podnikateľom prekonávať ťažké obdobie, aby nemuseli prepúšťať a aby sa podarilo zachovať čo najväčší počet pracovných miest,“ opísal situáciu Javorčík. Tento Zákonník práce tiež potvrdzuje, že nevedia, s čím majú prísť,“ adresoval na účet vládnej koalície Fico. V izolácii sa teda aktuálne nachádzajú všetci zamestnanci FNsP, ktorí sa s pacientom dostali do kontaktu. V rokoch 2007 až 2009 týždenný počet žiadostí o podporu dosiahol maximálne 665-tisíc, celkovo prišlo v tom období o prácu 8,7 milióna ľudí. V stredu oznámila, že sa chystá skrátiť pracovný čas takmer dvom tretinám zamestnancov. Vedúci predstavitelia najväčších amerických aeroliniek American Airlines v pondelok oznámili zamestnancom, že chcú požiadať vládu Spojených štátov o pomoc v hodnote až 12 miliárd dolárov. Vo februári miera evidovanej nezamestnanosti dosiahla 5,05 %. Vrchol krízy minister očakáva v apríli a máji, v druhej polovici roka by sa situácia mohla stabilizovať. Výhrady, ktoré mali k novele Zákonníka práce, sa podľa Fica po ich upozorneniach odstránili, rovnako si minister práce Milan Krajniak (Sme rodina) konečne našiel čas na rokovania s odborármi. Z pohľadu dlhodobejších dôsledkov tohto kroku by došlo k ďalšiemu poklesu slovenských potravín na pultoch obchodov a zvýšenému dovozu potravín, pretože výroba by sa už nemusela na Slovensko vrátiť“, upozornil Daniel Poturnay, prezident PKS. Za dobrú správu považuje, že bolo podaných na ústredie práce iba 10 oznamov o hromadnom prepúšťaní. Za nesplnenie povinnosti evidovať tržbu v eKase hrozí obchodníkovi pokuta vo výške od 330 do 3300 eur. Zdroj z Volkswagenu povedal pre agentúru Reuters, že výrobcovia diskutovali o situácii v odvetví a o tom, ako by mohli obnoviť výrobu po koronakríze. Zákonom chce vláda prinútiť prenajímateľov obchodov znížiť nájom počas karantény o 30 až 40 %. Zástupcovia vlády a Lufthansy podľa zdrojov rokujú o úveroch aj o možnej kapitálovej investícii. „Mnohé z veľkých potravinárskych podnikov na Slovensku nepatria medzi subjekty hospodárskej mobilizácie, ale presun výroby do zahraničia by mal na slovenský potravinársky priemysel a poľnohospodárstvo devastačné účinky, pretože mnohé suroviny odoberajú práve od slovenských poľnohospodárov. „Nemôžeme rešpektovať odpracovanie 400 hodín, zrazu zisťujeme, že to nebude iba jeden mesiac navyše, pokiaľ ide o podporu v nezamestnanosti, ale že to bude na celú dĺžku trvania obdobia, ktoré je pre Slovensko mimoriadne negatívne,“ uviedol Fico. „Ohlásenie blackoutu a možného zásobovania obyvateľov potravinami za spolupráce armády by mohlo vyvolať nekontrolovateľné nákupy potravín, vykupovanie zásob, čo by mohlo vyústiť do skolabovania dodávateľsko-odberateľského reťazca s potravinami. „Podstatný je aj návrh úplne nového nástroja na zmiernenie rizík nezamestnanosti, takzvaný SURE. „Rovnako nie sme sebestační v určitých kľúčových surovinách pre potravinársku výrobu, a preto by úplné zatvorenie hraníc mohlo znamenať, že by nemohli vyrábať kľúčové potravinárske odvetvia, pričom pri niektorých surovinách nie je možné z kapacitného hľadiska predzásobenie,“ tvrdí komora. „Vláda, najmä ministerstvo hospodárstva v súčinnosti so mnou, sa snažíme riešiť aj problém Decodomu, aby to malo čo najúspešnejší koniec a aby sme väčšinu tých miest mohli zachovať,“ avizoval Krajniak. „Za celý mesiac marec nedošlo takmer k žiadnemu poklesu zamestnanosti, zostalo to na rovnakej úrovni ako za mesiac február.",1
